source_file,line_number,printed_page_hint,pdf_page_hint,heading_hint,section_hint,ref_hint,greek_char_count,raw_line,next_review
data/raw/1_enoch_charles_1912_djvu.txt,5982,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,ὅσαπερ πρὸς κόσμου Kal τέρψεώς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5983,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,22,"ἐστι γυναικῶν, τῶν ἐν σαρκὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5985,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,25,δεθέντων δαιμόνων ἐστὶν εὑρή-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5987,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,22,ματα. ἐκ δὲ τῆς νόθου μίξεως,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5989,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,26,"αὐτῶν, ἄνθρωποι ἐγένοντο νόθοι",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5991,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,20,ενον 00S... γίγαντας ὠνόμασαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5993,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,19,1+. πρὸς THY ἑαυτῶν πλησμονὴν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5994,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,26,τὸν κόσμον οὐκ ἔχοντες αὐτάρκη,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,5997,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,17,...Tdv δὲ ἀλόγων ζώων τότε ᾿,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6000,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,26,"ἐπιλιπόντων, οἱ νόθοι ἄνθρωποι",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6004,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,13,και ἀνθρωπίνων OAPKWV eyeu-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6065,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,8,σαντο... .. and beasts... δηᾶ to devour,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6069,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,29,Ἐπεὶ οὖν αἱ τῶν τεθνεώτων γιγάντων 158 160].,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6070,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,"ψυχαί, .... ὡς καινὸν γένος, καινῷ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6071,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,27,καὶ τῷ ὀνόματι προσηγορεύθησαν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6072,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,21,. ἐξεπέμφθη γὰρ αὐτοῖς ὑπὸ 153.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6073,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,25,"τοῦ θεοῦ ἄγγελός τις, τὴν αὐτοῦ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6074,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,20,"βουλὴν μηνύων, καὶ λέγων.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6075,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,9,Τάδε δοκεῖ... areference to Jub.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6267,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,40,Apostol. vi. 16 καὶ ἐν τοῖς παλαιοῖς δέ τινες συνέγραψαν βιβλία,High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6268,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,47,"ἀπόκρυφα Μωσέως καὶ ᾿Ενὼχ καὶ ᾿Αδάμ, ᾿Ησαΐου τε καὶ Δαβὶδ",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6269,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,47,"καὶ “HAla καὶ τῶν τριῶν πατριαρχῶν, φθοροποιὰ καὶ τῆς ἀληθείας",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6270,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,50,"ἐχθρά: τοιαῦτα καὶ νῦν ἐπενόησαν οἱ δυσώνυμοι, διαβάλλοντες",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6271,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,48,"δημιουργίαν, γάμον, πρόνοιαν, τεκνογονίαν, νόμον, προφήτας.",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6281,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,34,Jews and heretics: καὶ ταῦτα μὲν ἐκ τοῦ πρώτου βιβλίου ᾿Ενὼχ —,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6282,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,52,"περὶ τῶν ἐγρηγόρων, εἰ καὶ μὴ τελείως χρὴ προσέχειν ἀποκρύφοις",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6283,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,53,"μάλιστα τοὺς ἁπλουστέρους, διά τε τὸ περιττά τινα καὶ ἀτριβῆ τῆς",High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6284,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,55,ἐκκλησιαστικῆς παραδόσεως ἔχειν καὶ διὰ τὸ νενοθεῦσθαι αὐτὰ ὑπὸ,High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,6285,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,21,"᾿Ιουδαίων καὶ αἱρετικῶν (ed. Dindorf, pp. 47, 48).",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6310,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,9,παραδείσῳ Adami. (Translated,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6316,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,9,"tores, quorum (μυστηρίων) sunt",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6326,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,26,"ἐγώ εἰμι ὃ τοὺς ἀγγέλους ἄνωθεν 6° ‘they descended, &c.’; 8605",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6329,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,28,κάτω ῥίψας καὶ ἐν ταῖς ἐπιθυμίαις ‘many stars descend and cast,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6330,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,26,"τῶν γυναικῶν αὐτοὺς καταδήσας, themselves down from heaven,",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6331,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,24,"ἵνα γηγενεῖς παῖδες ἐξ αὐτῶν &e,’",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6333,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,8,"γένωνται, &c. 74, &c., ‘giants ’.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6372,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,μὴ ἐν ἐξετάσει σου ποιήσεις ta 100! 1% ‘from the angels He,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6379,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,19,μὴ κινήσεϊΐς τὸν ἥλιον ..,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6385,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,ἄστρα ἐλθεῖν κατ᾽ ἐμοῦ ἢ τὴν,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6387,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,"σελήνην, ὅταν μέλλῃς κρῖναι",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6389,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,28,"πᾶσαν τὴν οἰκουμένην, ὅτι ἐν νυκτὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6391,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,25,ἔπραττον τὰς κακάς μου βουλάς:,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6395,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,23,γὰρ ἀφέσεως ἁμαρτιῶν δῶρον,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6398,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,19,δύναμαί σοι παρασχεῖν.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6427,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,27,πάντες οἱ ἄγγελοι ἔρχονται πρὸς,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6428,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,25,"τὸν θεὸν προσκυνῆσαι αὐτῷ, καὶ",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6429,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,25,προσάγουσιν τὰ ἔργα τῶν ἀνθρώ-,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6430,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,20,"πων ἑκάστου ὅ τι ἔπραξεν, &C.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,6517,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,10,"δ 19, Tue Inriuyence or 1 Enocn on tur New ΤΈΒΤΑΜΕΝΤ,",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,7217,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,12,One’. So Greek 6 ἐκλελεγμένος.,Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,7237,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,9,"Elect One’, ὃ ἐκλεκτός.",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,7393,3,120,"Chapters 1-5, 37-104—-Hebrew : 3",front matter and source discussion,1 Enoch 7,13,"ἄγεται γυναῖκα ; and Pliny, Hist. Nat. v. 17 (see Schiirer®, ii. 568) ;",Source-status or reception note; do not import as verse text without checking context.
data/raw/1_enoch_charles_1912_djvu.txt,7936,2,119,2 The Book of Enoch [Sect. 7,translation and notes,1 Enoch 7,53,ἐκλεκτοῖς ἔσται φῶς καὶ χάρις καὶ εἰρήνη and 18 καὶ ἐπὶ τοὺς ἐκλεκτοὺς,High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,7939,2,119,2 The Book of Enoch [Sect. 7,translation and notes,1 Enoch 7,41,ἔσται συντήρησις καὶ ἐπ᾽ αὐτοὺς γενήσεται ἔλεος and Wisd. 418,High-density Greek OCR line; verify against page image/PDF before source-row import.
data/raw/1_enoch_charles_1912_djvu.txt,7941,2,119,2 The Book of Enoch [Sect. 7,translation and notes,1 Enoch 7,36,ὅτι χάρις καὶ ἔλεος ἐν τοῖς ἐκλεκτοῖς αὐτοῦ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,7943,2,119,2 The Book of Enoch [Sect. 7,translation and notes,1 Enoch 7,37,καὶ ἐπισκοπὴ ἐν τοῖς ὁσίοις (ἐκλεκτοῖς A) αὐτοῦ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8036,4,121,4 The Book of Enoch [Sect. I |,translation and notes,1 Enoch 1:1,17,πάντας τοὺς ἐχθρούς = ovyn-b5 corrupt,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8041,4,121,4 The Book of Enoch [Sect. I |,translation and notes,1 Enoch 1:1,10,author of the Pss. Sol. 49 τὸ κρίμα τοῦ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8042,4,121,4 The Book of Enoch [Sect. I |,translation and notes,1 Enoch 1:1,33,θεοῦ αὐτῶν ἐν τῷ ἐξαίρεσθαι ἁμαρτωλοὺς.,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8043,4,121,4 The Book of Enoch [Sect. I |,translation and notes,1 Enoch 1:1,18,"ἀπὸ προσώπου δικαίου. . Removed, +.",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8047,4,121,4 The Book of Enoch [Sect. I |,translation and notes,1 Enoch 1:1,8,ἔχων corrupt for ὁρῶν. The phrase ‘saw,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8090,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,24,ἁγιολόγων ἁγίων ἤκουσα ἔγώῴ. And,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8132,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,8,"ὁ αἰώνιος bebs, Rom. 1676, Ass, Moysis",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8139,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,17,have 6 βασιλεὺς τοῦ αἰῶνος in the Greek,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8140,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,15,"where E renders 6 βασιλεὺς 6 αἰώνιος,",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8142,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,15,σιλεὺς τῶν αἰώνων (501 Tim. 117) (where,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8143,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,10,E = 6 Bag. τοῦ αἰῶνος) : in 94 (GS) ὁ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8144,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,15,"Bac. τῶν αἰώνων, for αἰώνων there",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8145,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,8,stood βασιλέων in the original as in,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8146,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,15,G°42E: in 946 κύριος τῶν αἰώνων (G*),Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8147,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,17,"(where E = 6 κύριος τῶν + βασιλέαν,",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8150,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,20,τῶν αἰώνων compare 2214 κυριεύων τοῦ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8151,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,19,αἰῶνος. In 94 we have θεὸς τῶν αἰώνων,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8152,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,16,"in G1, where Ο"" 2 has θεὸς τῶν ἀνθρώπων.",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8155,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,17,clearly in 5! καὶ (ἢ εἰς πάντας τοὺς,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8156,5,122,Chapter I. 1-4 5,translation and notes,1 Enoch 1:1,14,"αἰῶνας, where E has 6 ζῶν for καὶ (ζῇ.",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8205,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,28,ὁ βασιλεὺς τοῦ αἰῶνος as ὃ βασιλεὺς ὃ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8207,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,9,G® τοῦ αἰῶνος can only mean ‘ eternal’,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8208,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,22,in τὸν οὐρανὸν τὸν ὑψηλὸν... τοῦ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8215,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,9,Here for ἐπὶ τὴν γῆν E reads corruptly,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8229,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,9,παρενβολῇ it is wholly improbable that,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8231,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,10,παρενβολῆς against the context. 5-9.,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8248,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,shall + believe’ (i.e. πιστεύσουσιν). This,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8272,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,and be dissolved’ G® (πεσοῦνται καὶ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8273,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,13,διαλυθήσονται). But this addition of,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8281,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,18,"waste away’ GE (τοῦ διαζργρυῆναι ὄρη),",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8328,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,7. ‘Wholly’. So G8 σχίσμα [ῥαγάδι].,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8329,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,σχίσμα and ῥαγάδι appear to be dupli-,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8331,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,20,word. διασχισθήσεται . . . σχίσμα a,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8334,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,18,the phrase μετὰ. . . εἰρήνην ποιήσει.,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8351,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,31,ἐπὶ τοὺς ἐκλεκτοὺς ἔσται συντήρησις.,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8353,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,17,on our text: καὶ ἐπισκοπὴ ἐν τοῖς,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8354,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,24,"ἐκλεκτοῖς αὐτοῦ, After συντήρησις GS",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8355,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,9,"adds καὶ εἰρήνη, . All belong to God.",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8358,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,22,"τὴν εὐδοκίαν δώσει αὐτοῖς, where",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8359,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,16,"εὐδοκίαν is corrupt for εὐοδίαν----ὃ, cor-",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8364,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,9,He will help them|. So G8 καὶ πάντων,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8365,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,ἀντιλήμψεται. Here there is an obvious,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8367,6,123,6 The Book of Enoch,translation and notes,1 Enoch 1:1,12,βοηθήσει ἡμῖν. This line is omitted in,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8407,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,13,corrupt for ἰδού. So Jude ἰδοὺ ἦλθεν,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8408,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,27,"Κύριος ἐν ἁγίαις μυριάσιν αὐτοῦ: Ps,",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8417,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,17,σὺν μυριάσιν Ἱζαδής our author has,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8449,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,9,presents a dittograph. σκληρῶν ὧν,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8452,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,29,ἐλάλησαν λόγων καὶ περὶ πάντων ὧν ὁ,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8455,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2:1,11,κατελάλησαν.,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8494,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2,28,"27. ἐκόσμησεν εἰς αἰῶνα τὰ ἔργα αὐτοῦ,",Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8495,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2,25,καὶ τὰς ἀρχὰς αὐτῶν εἰς γενεὰς,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8499,6,123,6 The Book of Enoch,translation and notes,1 Enoch 2,8,ΡΨ ΨΥ ΟΝ ΤΥ ee,Verify against page image/PDF before using as Greek-fragment or variant evidence.
data/raw/1_enoch_charles_1912_djvu.txt,8528,9,126,Chapter 11. 1-8 9,translation and notes,1 Enoch 2,25,καὶ οὐκ ἐξέλιπον ἀπὸ τῶν ἔργων,Verify against page image/PDF before using as Greek-fragment or variant evidence.
